DATE,ENERGY_WH,MONTH,YEAR
2018-09-07,5721,9,2018
2018-09-08,7861,9,2018
2018-09-09,9672,9,2018
2018-09-10,9347,9,2018
2018-09-11,8820,9,2018
2018-09-12,8725,9,2018
2018-09-13,8818,9,2018
2018-09-14,8344,9,2018
2018-09-15,8080,9,2018
2018-09-16,8255,9,2018
2018-09-17,7844,9,2018
2018-09-18,2941,9,2018
2018-09-19,1069,9,2018
2018-09-20,1620,9,2018
2018-09-21,3894,9,2018
2018-09-22,9232,9,2018
2018-09-23,8697,9,2018
2018-09-24,7865,9,2018
2018-09-25,3052,9,2018
2018-09-26,7251,9,2018
2018-09-27,4467,9,2018
2018-09-28,3509,9,2018
2018-09-29,1947,9,2018
2018-09-30,732,9,2018
2018-10-01,617,10,2018
2018-10-02,1291,10,2018
2018-10-03,3362,10,2018
2018-10-04,8204,10,2018
2018-10-05,511,10,2018
2018-10-06,1765,10,2018
2018-10-07,1176,10,2018
2018-10-08,2147,10,2018
2018-10-09,4331,10,2018
2018-10-10,917,10,2018
2018-10-11,2144,10,2018
2018-10-12,962,10,2018
2018-10-13,4161,10,2018
2018-10-14,654,10,2018
2018-10-15,3863,10,2018
2018-10-16,5949,10,2018
2018-10-17,6809,10,2018
2018-10-18,7104,10,2018
2018-10-19,495,10,2018
2018-10-20,2779,10,2018
2018-10-21,5191,10,2018
2018-10-22,6787,10,2018
2018-10-23,6461,10,2018
2018-10-24,5412,10,2018
2018-10-25,3653,10,2018
2018-10-26,1427,10,2018
2018-10-27,1147,10,2018
2018-10-28,442,10,2018
2018-10-29,1425,10,2018
2018-10-30,1738,10,2018
2018-10-31,6012,10,2018
2018-11-01,3326,11,2018
2018-11-02,2948,11,2018
2018-11-03,5740,11,2018
2018-11-04,146,11,2018
2018-11-05,1200,11,2018
2018-11-06,726,11,2018
2018-11-07,1056,11,2018
2018-11-08,864,11,2018
2018-11-09,4442,11,2018
2018-11-10,5632,11,2018
2018-11-11,1338,11,2018
2018-11-12,2096,11,2018
2018-11-13,5621,11,2018
2018-11-14,5752,11,2018
2018-11-15,5349,11,2018
2018-11-16,456,11,2018
2018-11-17,1053,11,2018
2018-11-18,5576,11,2018
2018-11-19,1711,11,2018
2018-11-20,1106,11,2018
2018-11-21,3388,11,2018
2018-11-22,314,11,2018
2018-11-23,2652,11,2018
2018-11-24,237,11,2018
2018-11-25,800,11,2018
2018-11-26,2123,11,2018
2018-11-27,1566,11,2018
2018-11-28,4368,11,2018
2018-11-29,186,11,2018
2018-11-30,488,11,2018
2018-12-01,164,12,2018
2018-12-02,681,12,2018
2018-12-03,757,12,2018
2018-12-04,4292,12,2018
2018-12-05,3272,12,2018
2018-12-06,4587,12,2018
2018-12-07,4480,12,2018
2018-12-08,4580,12,2018
2018-12-09,2554,12,2018
2018-12-10,4807,12,2018
2018-12-11,694,12,2018
2018-12-12,194,12,2018
2018-12-13,1577,12,2018
2018-12-14,3678,12,2018
2018-12-15,4310,12,2018
2018-12-16,3877,12,2018
2018-12-17,4343,12,2018
2018-12-18,4240,12,2018
2018-12-19,1166,12,2018
2018-12-20,459,12,2018
2018-12-21,523,12,2018
2018-12-22,493,12,2018
2018-12-23,673,12,2018
2018-12-24,3989,12,2018
2018-12-25,722,12,2018
2018-12-26,909,12,2018
2018-12-27,112,12,2018
2018-12-28,221,12,2018
2018-12-29,1921,12,2018
2018-12-30,2402,12,2018
2018-12-31,120,12,2018
2019-01-01,247,1,2019
2019-01-02,75,1,2019
2019-01-03,1484,1,2019
2019-01-04,3860,1,2019
2019-01-05,4801,1,2019
2019-01-06,2395,1,2019
2019-01-07,168,1,2019
2019-01-08,2140,1,2019
2019-01-09,3125,1,2019
2019-01-10,2298,1,2019
2019-01-11,804,1,2019
2019-01-12,324,1,2019
2019-01-13,633,1,2019
2019-01-14,1134,1,2019
2019-01-15,294,1,2019
2019-01-16,5256,1,2019
2019-01-17,437,1,2019
2019-01-18,1894,1,2019
2019-01-19,5113,1,2019
2019-01-20,5706,1,2019
2019-01-21,5035,1,2019
2019-01-22,484,1,2019
2019-01-23,50,1,2019
2019-01-24,99,1,2019
2019-01-25,503,1,2019
2019-01-26,399,1,2019
2019-01-27,684,1,2019
2019-01-28,169,1,2019
2019-01-29,785,1,2019
2019-01-30,2184,1,2019
2019-01-31,2933,1,2019
2019-02-01,3802,2,2019
2019-02-02,861,2,2019
2019-02-03,606,2,2019
2019-02-04,358,2,2019
2019-02-05,3252,2,2019
2019-02-06,1255,2,2019
2019-02-07,645,2,2019
2019-02-08,7231,2,2019
2019-02-09,7199,2,2019
2019-02-10,916,2,2019
2019-02-11,796,2,2019
2019-02-12,997,2,2019
2019-02-13,8205,2,2019
2019-02-14,2526,2,2019
2019-02-15,8797,2,2019
2019-02-16,7952,2,2019
2019-02-17,1490,2,2019
2019-02-18,8751,2,2019
2019-02-19,8708,2,2019
2019-02-20,858,2,2019
2019-02-21,8545,2,2019
2019-02-22,8686,2,2019
2019-02-23,1279,2,2019
2019-02-24,1951,2,2019
2019-02-25,7769,2,2019
2019-02-26,2459,2,2019
2019-02-27,2412,2,2019
2019-02-28,6531,2,2019
2019-03-01,3574,3,2019
2019-03-02,6547,3,2019
2019-03-03,10360,3,2019
2019-03-04,10303,3,2019
2019-03-05,9405,3,2019
2019-03-06,8359,3,2019
2019-03-07,8611,3,2019
2019-03-08,7397,3,2019
2019-03-09,4051,3,2019
2019-03-10,2382,3,2019
2019-03-11,10732,3,2019
2019-03-12,7673,3,2019
2019-03-13,1111,3,2019
2019-03-14,5505,3,2019
2019-03-15,1203,3,2019
2019-03-16,10112,3,2019
2019-03-17,10291,3,2019
2019-03-18,9464,3,2019
2019-03-19,9551,3,2019
2019-03-20,2319,3,2019
2019-03-21,5194,3,2019
2019-03-22,9980,3,2019
2019-03-23,10021,3,2019
2019-03-24,5167,3,2019
2019-03-25,10297,3,2019
2019-03-26,8793,3,2019
2019-03-27,4895,3,2019
2019-03-28,4209,3,2019
2019-03-29,8305,3,2019
2019-03-30,7556,3,2019
2019-03-31,7184,3,2019
2019-04-01,1147,4,2019
2019-04-02,4828,4,2019
2019-04-03,7773,4,2019
2019-04-04,5014,4,2019
2019-04-05,2537,4,2019
2019-04-06,1376,4,2019
2019-04-07,2942,4,2019
2019-04-08,8690,4,2019
2019-04-09,8131,4,2019
2019-04-10,1431,4,2019
2019-04-11,453,4,2019
2019-04-12,3084,4,2019
2019-04-13,2161,4,2019
2019-04-14,1932,4,2019
2019-04-15,9061,4,2019
2019-04-16,6207,4,2019
2019-04-17,923,4,2019
2019-04-18,1039,4,2019
2019-04-19,9543,4,2019
2019-04-20,9474,4,2019
2019-04-21,7533,4,2019
2019-04-22,4829,4,2019
2019-04-23,10438,4,2019
2019-04-24,10198,4,2019
2019-04-25,2965,4,2019
2019-04-26,10587,4,2019
2019-04-27,3132,4,2019
2019-04-28,9995,4,2019
2019-04-29,1302,4,2019
2019-04-30,1560,4,2019
2019-05-01,2091,5,2019
2019-05-02,4012,5,2019
2019-05-03,4442,5,2019
2019-05-04,10131,5,2019
2019-05-05,7476,5,2019
2019-05-06,4798,5,2019
2019-05-07,9411,5,2019
2019-05-08,2268,5,2019
2019-05-09,1853,5,2019
2019-05-10,8337,5,2019
2019-05-11,6759,5,2019
2019-05-12,9885,5,2019
2019-05-13,10138,5,2019
2019-05-14,8269,5,2019
2019-05-15,9810,5,2019
2019-05-16,4921,5,2019
2019-05-17,8422,5,2019
2019-05-18,1625,5,2019
2019-05-19,1457,5,2019
2019-05-20,6888,5,2019
2019-05-21,5649,5,2019
2019-05-22,5218,5,2019
2019-05-23,5856,5,2019
2019-05-24,3091,5,2019
2019-05-25,9318,5,2019
2019-05-26,7501,5,2019
2019-05-27,2747,5,2019
2019-05-28,3120,5,2019
2019-05-29,8516,5,2019
2019-05-30,7295,5,2019
2019-05-31,8948,5,2019
2019-06-01,3991,6,2019
2019-06-02,10126,6,2019
2019-06-03,9004,6,2019
2019-06-04,8052,6,2019
2019-06-05,6305,6,2019
2019-06-06,9860,6,2019
2019-06-07,9747,6,2019
2019-06-08,9960,6,2019
2019-06-09,2059,6,2019
2019-06-10,9820,6,2019
2019-06-11,7696,6,2019
2019-06-12,1710,6,2019
2019-06-13,8142,6,2019
2019-06-14,1368,6,2019
2019-06-15,2087,6,2019
2019-06-16,2881,6,2019
2019-06-17,7504,6,2019
2019-06-18,3188,6,2019
2019-06-19,8362,6,2019
2019-06-20,8277,6,2019
2019-06-21,6920,6,2019
2019-06-22,8218,6,2019
2019-06-23,4986,6,2019
2019-06-24,1877,6,2019
2019-06-25,7139,6,2019
2019-06-26,7287,6,2019
2019-06-27,6247,6,2019
2019-06-28,5391,6,2019
2019-06-29,7846,6,2019
2019-06-30,3714,6,2019
2019-07-01,5933,7,2019
2019-07-02,4112,7,2019
2019-07-03,9421,7,2019
2019-07-04,7898,7,2019
2019-07-05,8399,7,2019
2019-07-06,5582,7,2019
2019-07-07,9227,7,2019
2019-07-08,7934,7,2019
2019-07-09,8845,7,2019
2019-07-10,8796,7,2019
2019-07-11,10032,7,2019
2019-07-12,9468,7,2019
2019-07-13,7841,7,2019
2019-07-14,9433,7,2019
2019-07-15,7045,7,2019
2019-07-16,9146,7,2019
2019-07-17,4970,7,2019
2019-07-18,3662,7,2019
2019-07-19,8659,7,2019
2019-07-20,610,7,2019
2019-07-21,8601,7,2019
2019-07-22,9988,7,2019
2019-07-23,8600,7,2019
2019-07-24,8997,7,2019
2019-07-25,8495,7,2019
2019-07-26,3030,7,2019
2019-07-27,8720,7,2019
2019-07-28,7471,7,2019
2019-07-29,8034,7,2019
2019-07-30,6083,7,2019
2019-07-31,8085,7,2019
2019-08-01,9579,8,2019
2019-08-02,8668,8,2019
2019-08-03,6588,8,2019
2019-08-04,9104,8,2019
2019-08-05,6063,8,2019
2019-08-06,8244,8,2019
2019-08-07,7152,8,2019
2019-08-08,9501,8,2019
2019-08-09,9333,8,2019
2019-08-10,7799,8,2019
2019-08-11,3745,8,2019
2019-08-12,5467,8,2019
2019-08-13,4742,8,2019
2019-08-14,3853,8,2019
2019-08-15,6741,8,2019
2019-08-16,4331,8,2019
2019-08-17,7629,8,2019
2019-08-18,3046,8,2019
2019-08-19,9429,8,2019
2019-08-20,6430,8,2019
2019-08-21,7644,8,2019
2019-08-22,3332,8,2019
2019-08-23,8775,8,2019
2019-08-24,9372,8,2019
2019-08-25,7301,8,2019
2019-08-26,1164,8,2019
2019-08-27,8428,8,2019
2019-08-28,4646,8,2019
2019-08-29,6958,8,2019
2019-08-30,9819,8,2019
2019-08-31,4576,8,2019
2019-09-01,5902,9,2019
2019-09-02,5896,9,2019
2019-09-03,4821,9,2019
2019-09-04,2896,9,2019
2019-09-05,6337,9,2019
2019-09-06,2838,9,2019
2019-09-07,5814,9,2019
2019-09-08,2839,9,2019
2019-09-09,2098,9,2019
2019-09-10,4692,9,2019
2019-09-11,1284,9,2019
2019-09-12,1398,9,2019
2019-09-13,5205,9,2019
2019-09-14,8452,9,2019
2019-09-15,3501,9,2019
2019-09-16,6180,9,2019
2019-09-17,7143,9,2019
2019-09-18,7009,9,2019
2019-09-19,2910,9,2019
2019-09-20,6705,9,2019
2019-09-21,1877,9,2019
2019-09-22,1315,9,2019
2019-09-23,8457,9,2019
2019-09-24,7356,9,2019
2019-09-25,7140,9,2019
2019-09-26,8575,9,2019
2019-09-27,799,9,2019
2019-09-28,8122,9,2019
2019-09-29,1291,9,2019
2019-09-30,5819,9,2019
2019-10-01,820,10,2019
2019-10-02,2271,10,2019
2019-10-03,2453,10,2019
2019-10-04,4257,10,2019
2019-10-05,581,10,2019
2019-10-06,6516,10,2019
2019-10-07,7797,10,2019
2019-10-08,7416,10,2019
2019-10-09,6932,10,2019
2019-10-10,3624,10,2019
2019-10-11,412,10,2019
2019-10-12,4372,10,2019
2019-10-13,1009,10,2019
2019-10-14,6144,10,2019
2019-10-15,696,10,2019
2019-10-16,3848,10,2019
2019-10-17,1947,10,2019
2019-10-18,5808,10,2019
2019-10-19,4238,10,2019
2019-10-20,5456,10,2019
2019-10-21,689,10,2019
2019-10-22,797,10,2019
2019-10-23,5663,10,2019
2019-10-24,3398,10,2019
2019-10-25,6473,10,2019
2019-10-26,2555,10,2019
2019-10-27,6983,10,2019
2019-10-28,1680,10,2019
2019-10-29,4170,10,2019
2019-10-30,2003,10,2019
2019-10-31,1193,10,2019
2019-11-01,2115,11,2019
2019-11-02,2002,11,2019
2019-11-03,2896,11,2019
2019-11-04,1356,11,2019
2019-11-05,5611,11,2019
2019-11-06,370,11,2019
2019-11-07,4767,11,2019
2019-11-08,4878,11,2019
2019-11-09,5334,11,2019
2019-11-10,370,11,2019
2019-11-11,2408,11,2019
2019-11-12,6248,11,2019
2019-11-13,616,11,2019
2019-11-14,2959,11,2019
2019-11-15,5566,11,2019
2019-11-16,4355,11,2019
2019-11-17,710,11,2019
2019-11-18,316,11,2019
2019-11-19,532,11,2019
2019-11-20,2737,11,2019
2019-11-21,247,11,2019
2019-11-22,4425,11,2019
2019-11-23,5093,11,2019
2019-11-24,3034,11,2019
2019-11-25,1836,11,2019
2019-11-26,2058,11,2019
2019-11-27,384,11,2019
2019-11-28,524,11,2019
2019-11-29,607,11,2019
2019-11-30,335,11,2019
2019-12-01,9,12,2019
2019-12-02,1096,12,2019
2019-12-03,1819,12,2019
2019-12-04,829,12,2019
2019-12-05,890,12,2019
2019-12-06,3799,12,2019
2019-12-07,3061,12,2019
2019-12-08,2810,12,2019
2019-12-09,217,12,2019
2019-12-10,1270,12,2019
2019-12-11,2226,12,2019
2019-12-12,190,12,2019
2019-12-13,328,12,2019
2019-12-14,228,12,2019
2019-12-15,3235,12,2019
2019-12-16,1088,12,2019
2019-12-17,610,12,2019
2019-12-18,4662,12,2019
2019-12-19,4381,12,2019
2019-12-20,1943,12,2019
2019-12-21,4494,12,2019
2019-12-22,4255,12,2019
2019-12-23,3765,12,2019
2019-12-24,936,12,2019
2019-12-25,604,12,2019
2019-12-26,873,12,2019
2019-12-27,1694,12,2019
2019-12-28,395,12,2019
2019-12-29,654,12,2019
2019-12-30,331,12,2019
2019-12-31,550,12,2019
2020-01-01,3161,1,2020
2020-01-02,2804,1,2020
2020-01-03,415,1,2020
2020-01-04,444,1,2020
2020-01-05,499,1,2020
2020-01-06,4622,1,2020
2020-01-07,4249,1,2020
2020-01-08,4783,1,2020
2020-01-09,211,1,2020
2020-01-10,1834,1,2020
2020-01-11,757,1,2020
2020-01-12,2795,1,2020
2020-01-13,234,1,2020
2020-01-14,470,1,2020
2020-01-15,731,1,2020
2020-01-16,5520,1,2020
2020-01-17,1473,1,2020
2020-01-18,371,1,2020
2020-01-19,3228,1,2020
2020-01-20,4545,1,2020
2020-01-21,4911,1,2020
2020-01-22,1676,1,2020
2020-01-23,747,1,2020
2020-01-24,247,1,2020
2020-01-25,89,1,2020
2020-01-26,950,1,2020
2020-01-27,575,1,2020
2020-01-28,508,1,2020
2020-01-29,827,1,2020
2020-01-30,732,1,2020
2020-01-31,1371,1,2020
2020-02-01,1301,2,2020
2020-02-02,6212,2,2020
2020-02-03,5039,2,2020
2020-02-04,5469,2,2020
2020-02-05,4019,2,2020
2020-02-06,6524,2,2020
2020-02-07,3257,2,2020
2020-02-08,3338,2,2020
2020-02-09,170,2,2020
2020-02-10,6494,2,2020
2020-02-11,1696,2,2020
2020-02-12,4846,2,2020
2020-02-13,7836,2,2020
2020-02-14,8674,2,2020
2020-02-15,2675,2,2020
2020-02-16,8551,2,2020
2020-02-17,3463,2,2020
2020-02-18,1475,2,2020
2020-02-19,5328,2,2020
2020-02-20,6338,2,2020
2020-02-21,6744,2,2020
2020-02-22,8147,2,2020
2020-02-23,8799,2,2020
2020-02-24,5830,2,2020
2020-02-25,4708,2,2020
2020-02-26,1877,2,2020
2020-02-27,3129,2,2020
2020-02-28,8928,2,2020
2020-02-29,9447,2,2020
2020-03-01,7105,3,2020
2020-03-02,8931,3,2020
2020-03-03,3081,3,2020
2020-03-04,9697,3,2020
2020-03-05,1207,3,2020
2020-03-06,9815,3,2020
2020-03-07,9315,3,2020
2020-03-08,8671,3,2020
2020-03-09,648,3,2020
2020-03-10,9408,3,2020
2020-03-11,1002,3,2020
2020-03-12,872,3,2020
2020-03-13,9169,3,2020
2020-03-14,1478,3,2020
2020-03-15,5211,3,2020
2020-03-16,1041,3,2020
2020-03-17,10157,3,2020
2020-03-18,1395,3,2020
2020-03-19,764,3,2020
2020-03-20,5353,3,2020
2020-03-21,7295,3,2020
2020-03-22,3998,3,2020
2020-03-23,2882,3,2020
2020-03-24,4265,3,2020
2020-03-25,2005,3,2020
2020-03-26,2252,3,2020
2020-03-27,3159,3,2020
2020-03-28,652,3,2020
2020-03-29,1523,3,2020
2020-03-30,5786,3,2020
2020-03-31,1888,3,2020
2020-04-01,4002,4,2020
2020-04-02,8940,4,2020
2020-04-03,3042,4,2020
2020-04-04,9704,4,2020
2020-04-05,9042,4,2020
2020-04-06,4978,4,2020
2020-04-07,3671,4,2020
2020-04-08,3455,4,2020
2020-04-09,5468,4,2020
2020-04-10,5408,4,2020
2020-04-11,7093,4,2020
2020-04-12,751,4,2020
2020-04-13,6430,4,2020
2020-04-14,5969,4,2020
2020-04-15,4663,4,2020
2020-04-16,9644,4,2020
2020-04-17,5486,4,2020
2020-04-18,8361,4,2020
2020-04-19,8701,4,2020
2020-04-20,7742,4,2020
2020-04-21,10928,4,2020
2020-04-22,6863,4,2020
2020-04-23,1522,4,2020
2020-04-24,7844,4,2020
2020-04-25,5902,4,2020
2020-04-26,10683,4,2020
2020-04-27,1589,4,2020
2020-04-28,3284,4,2020
2020-04-29,778,4,2020
2020-04-30,10690,4,2020
2020-05-01,7384,5,2020
2020-05-02,9325,5,2020
2020-05-03,10784,5,2020
2020-05-04,9662,5,2020
2020-05-05,6175,5,2020
2020-05-06,9697,5,2020
2020-05-07,10808,5,2020
2020-05-08,8341,5,2020
2020-05-09,9422,5,2020
2020-05-10,3132,5,2020
2020-05-11,9518,5,2020
2020-05-12,10959,5,2020
2020-05-13,8387,5,2020
2020-05-14,2100,5,2020
2020-05-15,10488,5,2020
2020-05-16,9545,5,2020
2020-05-17,750,5,2020
2020-05-18,1334,5,2020
2020-05-19,4808,5,2020
2020-05-20,10239,5,2020
2020-05-21,10108,5,2020
2020-05-22,2918,5,2020
2020-05-23,7398,5,2020
2020-05-24,6909,5,2020
2020-05-25,8400,5,2020
2020-05-26,8209,5,2020
2020-05-27,8235,5,2020
2020-05-28,1505,5,2020
2020-05-29,5958,5,2020
2020-05-30,9258,5,2020
2020-05-31,10420,5,2020
2020-06-01,2779,6,2020
2020-06-02,9041,6,2020
2020-06-03,9745,6,2020
2020-06-04,9795,6,2020
2020-06-05,6382,6,2020
2020-06-06,9898,6,2020
2020-06-07,7868,6,2020
2020-06-08,9475,6,2020
2020-06-09,4482,6,2020
2020-06-10,6334,6,2020
2020-06-11,8816,6,2020
2020-06-12,6804,6,2020
2020-06-13,10382,6,2020
2020-06-14,10643,6,2020
2020-06-15,9317,6,2020
2020-06-16,9832,6,2020
2020-06-17,9703,6,2020
2020-06-18,9550,6,2020
2020-06-19,8755,6,2020
2020-06-20,2521,6,2020
2020-06-21,9875,6,2020
2020-06-22,2736,6,2020
2020-06-23,7448,6,2020
2020-06-24,7766,6,2020
2020-06-25,9441,6,2020
2020-06-26,3873,6,2020
2020-06-27,9289,6,2020
2020-06-28,9358,6,2020
2020-06-29,4189,6,2020
2020-06-30,9092,6,2020
2020-07-01,9413,7,2020
2020-07-02,8397,7,2020
2020-07-03,8183,7,2020
2020-07-04,8399,7,2020
2020-07-05,8633,7,2020
2020-07-06,7050,7,2020
2020-07-07,6360,7,2020
2020-07-08,9086,7,2020
2020-07-09,4280,7,2020
2020-07-10,8139,7,2020
2020-07-11,8483,7,2020
2020-07-12,7365,7,2020
2020-07-13,9650,7,2020
2020-07-14,4462,7,2020
2020-07-15,2112,7,2020
2020-07-16,9365,7,2020
2020-07-17,8506,7,2020
2020-07-18,5374,7,2020
2020-07-19,9938,7,2020
2020-07-20,8593,7,2020
2020-07-21,6801,7,2020
2020-07-22,7771,7,2020
2020-07-23,5393,7,2020
2020-07-24,9459,7,2020
2020-07-25,7830,7,2020
2020-07-26,3908,7,2020
2020-07-27,8894,7,2020
2020-07-28,7762,7,2020
2020-07-29,8903,7,2020
2020-07-30,8756,7,2020
2020-07-31,8357,7,2020
2020-08-01,7601,8,2020
2020-08-02,3713,8,2020
2020-08-03,3344,8,2020
2020-08-04,7850,8,2020
2020-08-05,8922,8,2020
2020-08-06,9573,8,2020
2020-08-07,9426,8,2020
2020-08-08,4057,8,2020
2020-08-09,6237,8,2020
2020-08-10,3875,8,2020
2020-08-11,9891,8,2020
2020-08-12,9252,8,2020
2020-08-13,7871,8,2020
2020-08-14,8947,8,2020
2020-08-15,5095,8,2020
2020-08-16,8699,8,2020
2020-08-17,7795,8,2020
2020-08-18,9302,8,2020
2020-08-19,9274,8,2020
2020-08-20,8241,8,2020
2020-08-21,6949,8,2020
2020-08-22,5747,8,2020
2020-08-23,8371,8,2020
2020-08-24,5797,8,2020
2020-08-25,4552,8,2020
2020-08-26,7922,8,2020
2020-08-27,2512,8,2020
2020-08-28,3672,8,2020
2020-08-29,9910,8,2020
2020-08-30,9589,8,2020
2020-08-31,2359,8,2020
2020-09-01,4497,9,2020
2020-09-02,9620,9,2020
2020-09-03,8106,9,2020
2020-09-04,8597,9,2020
2020-09-05,8408,9,2020
2020-09-06,4418,9,2020
2020-09-07,6005,9,2020
2020-09-08,966,9,2020
2020-09-09,946,9,2020
2020-09-10,2795,9,2020
2020-09-11,5790,9,2020
2020-09-12,1236,9,2020
2020-09-13,5743,9,2020
2020-09-14,4365,9,2020
2020-09-15,6488,9,2020
2020-09-16,5069,9,2020
2020-09-17,6122,9,2020
2020-09-18,9673,9,2020
2020-09-19,9270,9,2020
2020-09-20,6352,9,2020
2020-09-21,6533,9,2020
2020-09-22,6152,9,2020
2020-09-23,7738,9,2020
2020-09-24,2896,9,2020
2020-09-25,7997,9,2020
2020-09-26,3042,9,2020
2020-09-27,900,9,2020
2020-09-28,1699,9,2020
2020-09-29,1953,9,2020
2020-09-30,3512,9,2020
2020-10-01,5157,10,2020
2020-10-02,2577,10,2020
2020-10-03,778,10,2020
2020-10-04,6236,10,2020
2020-10-05,7742,10,2020
2020-10-06,6477,10,2020
2020-10-07,7777,10,2020
2020-10-08,7627,10,2020
2020-10-09,5324,10,2020
2020-10-10,7304,10,2020
2020-10-11,1636,10,2020
2020-10-12,1385,10,2020
2020-10-13,5397,10,2020
2020-10-14,1136,10,2020
2020-10-15,5935,10,2020
2020-10-16,5087,10,2020
2020-10-17,1572,10,2020
2020-10-18,3179,10,2020
2020-10-19,1876,10,2020
2020-10-20,1501,10,2020
2020-10-21,1260,10,2020
2020-10-22,179,10,2020
2020-10-23,871,10,2020
2020-10-24,2200,10,2020
2020-10-25,1366,10,2020
2020-10-26,3707,10,2020
2020-10-27,4734,10,2020
2020-10-28,3443,10,2020
2020-10-29,3312,10,2020
2020-10-30,3491,10,2020
2020-10-31,4667,10,2020
2020-11-01,3874,11,2020
2020-11-02,4900,11,2020
2020-11-03,5791,11,2020
2020-11-04,5472,11,2020
2020-11-05,4743,11,2020
2020-11-06,4953,11,2020
2020-11-07,5209,11,2020
2020-11-08,4497,11,2020
2020-11-09,3947,11,2020
2020-11-10,195,11,2020
2020-11-11,4919,11,2020
2020-11-12,3792,11,2020
2020-11-13,1642,11,2020
2020-11-14,2216,11,2020
2020-11-15,239,11,2020
2020-11-16,1403,11,2020
2020-11-17,4005,11,2020
2020-11-18,3366,11,2020
2020-11-19,2360,11,2020
2020-11-20,4210,11,2020
2020-11-21,3981,11,2020
2020-11-22,2360,11,2020
2020-11-23,5028,11,2020
2020-11-24,155,11,2020
2020-11-25,445,11,2020
2020-11-26,2107,11,2020
2020-11-27,2579,11,2020
2020-11-28,4655,11,2020
2020-11-29,4036,11,2020
2020-11-30,534,11,2020
2020-12-01,4828,12,2020
2020-12-02,4095,12,2020
2020-12-03,3729,12,2020
2020-12-04,3852,12,2020
2020-12-05,997,12,2020
2020-12-06,2607,12,2020
2020-12-07,486,12,2020
2020-12-08,570,12,2020
2020-12-09,4222,12,2020
2020-12-10,4213,12,2020
2020-12-11,451,12,2020
2020-12-12,557,12,2020
2020-12-13,651,12,2020
2020-12-14,4268,12,2020
2020-12-15,1113,12,2020
2020-12-16,2110,12,2020
2020-12-17,1035,12,2020
2020-12-18,1612,12,2020
2020-12-19,573,12,2020
2020-12-20,2099,12,2020
2020-12-21,696,12,2020
2020-12-22,1583,12,2020
2020-12-23,318,12,2020
2020-12-24,1917,12,2020
2020-12-25,3491,12,2020
2020-12-26,599,12,2020
2020-12-27,277,12,2020
2020-12-28,2552,12,2020
2020-12-29,1527,12,2020
2020-12-30,38,12,2020
2020-12-31,1650,12,2020
2021-01-01,647,1,2021
2021-01-02,546,1,2021
2021-01-03,551,1,2021
2021-01-04,507,1,2021
2021-01-05,923,1,2021
2021-01-06,815,1,2021
2021-01-07,897,1,2021
2021-01-08,719,1,2021
2021-01-09,2095,1,2021
2021-01-10,555,1,2021
2021-01-11,1597,1,2021
2021-01-12,811,1,2021
2021-01-13,3168,1,2021
2021-01-14,1579,1,2021
2021-01-15,1118,1,2021
2021-01-16,1228,1,2021
2021-01-17,1668,1,2021
2021-01-18,654,1,2021
2021-01-19,2670,1,2021
2021-01-20,1854,1,2021
2021-01-21,3826,1,2021
2021-01-22,5056,1,2021
2021-01-23,5544,1,2021
2021-01-24,1107,1,2021
2021-01-25,4161,1,2021
2021-01-26,1996,1,2021
2021-01-27,4755,1,2021
2021-01-28,5901,1,2021
2021-01-29,5917,1,2021
2021-01-30,1182,1,2021
2021-01-31,1488,1,2021
2021-02-01,5800,2,2021
2021-02-02,3169,2,2021
2021-02-03,6306,2,2021
2021-02-04,276,2,2021
2021-02-05,138,2,2021
2021-02-06,216,2,2021
2021-02-07,379,2,2021
2021-02-08,230,2,2021
2021-02-09,355,2,2021
2021-02-10,324,2,2021
2021-02-11,257,2,2021
2021-02-12,455,2,2021
2021-02-13,137,2,2021
2021-02-14,488,2,2021
2021-02-15,547,2,2021
2021-02-16,2446,2,2021
2021-02-17,4713,2,2021
2021-02-18,5157,2,2021
2021-02-19,3158,2,2021
2021-02-20,8163,2,2021
2021-02-21,2787,2,2021
2021-02-22,1758,2,2021
2021-02-23,7833,2,2021
2021-02-24,4942,2,2021
2021-02-25,9056,2,2021
2021-02-26,7986,2,2021
2021-02-27,8803,2,2021
2021-02-28,888,2,2021
2021-03-01,9638,3,2021
2021-03-02,9364,3,2021
2021-03-03,8933,3,2021
2021-03-04,9536,3,2021
2021-03-05,8887,3,2021
2021-03-06,9690,3,2021
2021-03-07,7481,3,2021
2021-03-08,9106,3,2021
2021-03-09,7416,3,2021
2021-03-10,832,3,2021
2021-03-11,6586,3,2021
2021-03-12,10123,3,2021
2021-03-13,9759,3,2021
2021-03-14,8204,3,2021
2021-03-15,2874,3,2021
2021-03-16,2106,3,2021
2021-03-17,1496,3,2021
2021-03-18,9677,3,2021
2021-03-19,10264,3,2021
2021-03-20,10224,3,2021
2021-03-21,8225,3,2021
2021-03-22,3514,3,2021
2021-03-23,2471,3,2021
2021-03-24,1124,3,2021
2021-03-25,1313,3,2021
2021-03-26,5943,3,2021
2021-03-27,1293,3,2021
2021-03-28,4398,3,2021
2021-03-29,8999,3,2021
2021-03-30,5121,3,2021
2021-03-31,4976,3,2021
2021-04-01,10656,4,2021
2021-04-02,10179,4,2021
2021-04-03,9576,4,2021
2021-04-04,8136,4,2021
2021-04-05,9013,4,2021
